"","ccode","year","X.1","CCodeA3","X","CCodeA3.x","Country.Name.x","GDP","GDPGrowth","polity2","durable","trade.in.GDP","UNCTAD.FDI.out","UNCTAD.FDI.outstock","UNCTAD.FDI.in","UNCTAD.FDI.in.stock","GDP.PerCapita","GDP.PerCapita.PPP","ExPriskShort","ExPriskLongMed","ExPriskSpecial","CommRisk","WarRiskFDI","FDIExpro","FDITransfer","PRS_VA","PRS_PV","PRS_GE","PRS_RQ","PRS_RL","PRS_CC","vae","pve","gee","rqe","rle","cce","tech.ex","TaxRate","icrg_qog","ti_cpi","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","CHN","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","ccodecow","ccodealp","imf_ab","imf_exp","imf_gd","imf_gdpgr","imf_gns","imf_inflch","imf_inv","imf_nd","imf_ppgdp","imf_ue","bti_cps","unna_er","unna_gcf","hf_taxbur","ictd_taxcorp","ictd_taxgs","ictd_taxinc","ictd_taxind","ictd_taxindirect","ictd_taxpaywf","ictd_taxprop","ictd_taxtrade","bmr_dem","dpi_checks","gir_ga","sgi_qdai","sgi_qdcr","sgi_qdrl","no_ufs","p_autoc","p_democ","dpi_pr","iaep_evp","iaep_lap","iaep_lrit","iaep_lvp","h_polcon5","p_fragment","p_parcomp","p_parreg","p_xconst","p_xrcomp","p_xropen","h_lfup","ht_partsz","jw_avgballot","jw_avgballot2","jw_avgvote","jw_avgvote2","jw_indy","jw_indy2","jw_mdist","jw_mdist2","jw_mmdballot","jw_mmdballot2","jw_oneparty","jw_persr","jw_smdballot","jw_smdvote","vi_rcbg","vi_rcbm","vi_rsg","vi_rsm","vi_udr","vi_wcoord","wdi_agedr","vi_wgi","wdi_empagr","wdi_empind","wdi_empser","wdi_lfpedua","wdi_lfpedub","wdi_lfpedui","wdi_oilrent","wef_elec","wef_qair","wef_qoi","wef_qport","wef_qrail","wef_qroad","gcb_ppa","gcb_pparl","CCodeA3.y","Country.Name.x.1","Country.Code.x","PA.NUS.FCRF","PX.REX.REER","Country.Name.y","Country.Code.y","TM.VAL.AGRI.ZS.UN","TM.VAL.FOOD.ZS.UN","TM.VAL.FUEL.ZS.UN","TM.VAL.MANF.ZS.UN","TM.VAL.MMTL.ZS.UN","TM.VAL.MRCH.CD.WT","Country.Name.x.2","Country.Code.x.1","TM.VAL.INSF.ZS.WT","TM.VAL.OTHR.ZS.WT","TM.VAL.SERV.CD.WT","TX.VAL.INSF.ZS.WT","TX.VAL.OTHR.ZS.WT","TX.VAL.SERV.CD.WT","Country.Name.y.1","Country.Code.y.1","NV.IND.MANF.ZS","NV.IND.TOTL.ZS","NV.SRV.TOTL.ZS","YEAR.x","Numberofproducts","YEAR.y","ConcentrationIndex","YEAR","DiversificationIndex"
"1",41,1990,24,"HTI",765,"HTI","Haiti",NA,NA,7,0,NA,-8,NA,8,148.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8153499691361,NA,0.11111111,NA,"military-personal",0,0,1,0,0,0.206140646203795,0.0821655484483417,0.0948482544220788,0.126879633507998,0.110533891465772,41,"HTI",-5.029,NA,NA,-0.44,52.858,21.276,NA,NA,NA,NA,NA,5,19.9200669136332,NA,NA,3.16315061945302,1.10132158590308,NA,6.23264045887323,NA,0,1.3881173537277,0,1,NA,NA,NA,NA,1,0,7,NA,"1","1",1,"1",0.524073611519248,NA,3,2,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1803412355968,NA,65.629997253418,8.80000019073486,22.8299999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",41,1991,79,"HTI",766,"HTI","Haiti",3473540601.82161,NA,-7,0,39.8074901808928,-13.6,NA,13.6,162.38,479.546196225167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7901396944317,NA,0.11111111,NA,NA,0,0,0,0,0,0.35731693256414,0.179277356370604,0.197692679721712,0.178302858861058,0.170275818957369,41,"HTI",-11.745,NA,NA,1.262,63.37,15.42,NA,NA,NA,NA,NA,6.03416666666667,24.4014512860118,NA,NA,3.10119544833461,1.23693774928223,NA,6.2184334703406,NA,0,1.56829987442537,0,NA,NA,NA,NA,NA,1,7,0,NA,"1","1",1,"1",0,NA,1,4,1,0,0,NA,0.33333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1083590102671,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",6.034166667,NA,"Haiti","HTI",NA,NA,NA,NA,NA,4e+08,"Haiti","HTI",NA,0,73300000,0.831600832,-1.42109e-14,48100000,"Haiti","HTI",11.45142667,25.84466449,39.17648836,NA,NA,NA,NA,NA,NA
"3",41,1995,308,"HTI",767,"HTI","Haiti",2813313278.81082,NA,7,1,37.8478190633142,1.200342673,1.200342673,7.4,32.6,359.767656488002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58328467335796,NA,0.26851851,NA,NA,0,0,0,0,0,0.367116030165212,0.245338971976577,0.2301652423048,0.177983057214266,0.188562903170388,41,"HTI",-1.39,NA,NA,9.892,24.704,30.2,26.095,NA,NA,NA,NA,15.1097333333333,26.0949135894884,78.6,0.311694370104839,2.19720592207027,0.625647572982396,0.313953202877557,4.8962164551057,NA,0,1.04716541039554,0,4,NA,NA,NA,NA,1,0,7,0,"1","1",1,"1",0.550850586419753,NA,3,2,6,3,4,NA,0.81927711,2,NA,1,NA,NA,NA,NA,NA,NA,NA,0,10,2,1,NA,NA,NA,NA,NA,NA,87.1936722181421,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",15.10973333,NA,"Haiti","HTI",NA,NA,NA,NA,NA,6.53e+08,"Haiti","HTI",1.69707255,5.939753924,235700000,0.560881093,2.396491944,98060000,"Haiti","HTI",19.19386601,30.25314851,42.08137274,"Haiti",50,"Haiti",0.203318026,"Haiti",0.605621092
"4",41,1996,370,"HTI",768,"HTI","Haiti",2907514522.92503,NA,7,2,40.223379852938,0.804516452,2.004859125,4.1,36.7,365.01100713598,1274.70977561979,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,0.575757575757576,0,0.272727272727273,0.5,0.5,-0.68902987241745,-0.756710827350616,-0.998445451259613,-0.912984549999237,-1.3873907327652,-1.1732771396637,4.79199681677051,NA,0.31944445,NA,NA,0,0,0,0,0,0.464407395866029,0.297818289441244,0.333090227085952,0.261966406299017,0.230647177944908,41,"HTI",-1.375,NA,NA,4.143,26.756,20.584,28.13,NA,NA,NA,NA,15.70115,28.1313302858066,78.6,0.562930091967329,2.31654768795421,1.04032413660042,0.477394044633095,5.8152078375887,NA,0,1.06973653182413,0,1,NA,NA,NA,NA,1,0,7,0,"1","1",1,"1",0.347830178332676,NA,3,2,7,2,4,0.54985754985755,0.81927711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1607667655171,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",15.70115,NA,"Haiti","HTI",NA,NA,NA,NA,NA,6.65e+08,"Haiti","HTI",NA,6.217101173,241270000,NA,2.401998463,104080000,"Haiti","HTI",14.15761442,34.74883122,40.20515682,"Haiti",48,"Haiti",0.226619686,"Haiti",0.669108616
"5",41,1997,432,"HTI",769,"HTI","Haiti",3338938830.01743,2.70471342634906,7,3,36.8959004555049,1,3.004859125,4,40.7,411.60737164431,1307.56226628695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54342351626697,NA,0.33333334,NA,NA,0,0,0,0,0,0.465306774764214,0.29620924328466,0.330564042591253,0.266859513802578,0.223800835205506,41,"HTI",-0.352,9.43,42.906,2.705,24.176,16.177,24.529,NA,NA,NA,NA,16.6545,24.5288087891786,78.7,0.700792504536533,3.65885272006814,1.27463615153872,0.573843647002185,7.47452134947969,NA,0,1.90788060585861,0,1,NA,NA,NA,NA,1,0,7,0,"1","1",1,"1",0.347830178332676,NA,3,2,7,2,4,0.54985754985755,0.81927711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7729285979973,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",16.6545,NA,"Haiti","HTI",NA,NA,NA,NA,NA,6.48e+08,"Haiti","HTI",NA,1.96445276,320700000,NA,35.73085847,172400000,"Haiti","HTI",10.77774655,31.789336,41.17326519,"Haiti",50,"Haiti",0.245275808,"Haiti",0.679528641
"6",41,1998,493,"HTI",770,"HTI","Haiti",3723909226.86781,2.18184095766374,7,4,36.5207867041288,NA,3.004859125,10.76,51.46,450.919282254115,1326.62738415982,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,0.553030303030303,0,0.272727272727273,0.333333333333333,0.333333333333333,-0.614243030548096,-0.94124174118042,-1.22144138813019,-0.807313919067383,-1.31465041637421,-1.2031546831131,NA,NA,0.26851851,NA,NA,0,0,0,0,0,0.483482679068095,0.311130936007403,0.330684966987255,0.277598777226233,0.237850124171082,41,"HTI",0.419,9.328,39.703,2.182,26.423,12.722,26.004,NA,NA,NA,NA,16.7656666666667,26.003794350375,78.5,0.585837420829563,3.61198152292966,0.999492039303459,0.413654618473896,7.28337857358287,NA,0,1.75071828817245,0,1,NA,NA,NA,NA,1,0,7,0,"1","1",1,"1",0.347830178332676,NA,3,2,7,2,4,0.54985754985755,0.81927711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1549646995995,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",16.76566667,NA,"Haiti","HTI",NA,NA,NA,NA,NA,7.97e+08,"Haiti","HTI",0,1.965988401,203460000,0,19.63190184,1.63e+08,"Haiti","HTI",9.62111926,34.63753052,40.37595505,"Haiti",48,"Haiti",0.237358802,"Haiti",0.516055168
"7",41,1999,554,"HTI",771,"HTI","Haiti",4153736347.44223,2.71024735082645,2,0,41.9484795102088,-1,2.004859125,30,81.46,494.233655693391,1359.41533364932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22222222,NA,NA,0,0,0,0,0,0.482117239554291,0.299091746579471,0.328210952218053,0.273841155787853,0.233216963605967,41,"HTI",-1.051,9.988,39.842,2.71,26.647,8.126,27.698,NA,NA,NA,NA,16.9378916666667,27.6983896901099,78.4,0.71068819129581,3.15323302625119,1.23145233488318,0.520764143587374,7.45819736044128,NA,0,1.88523406590233,0,1,NA,NA,NA,NA,1,NA,NA,0,".e",".e",NA,".e",0,NA,NA,NA,NA,NA,NA,0.54985754985755,0.81927711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4928788365657,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",16.93789167,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1.025e+09,"Haiti","HTI",0,4.513042693,221580000,0,21.96531792,1.73e+08,"Haiti","HTI",10.06259393,32.93058524,39.81908929,"Haiti",48,"Haiti",0.23735494,"Haiti",0.51360952
"8",41,2000,616,"HTI",772,"HTI","Haiti",3953846310.66081,0.870059794681438,-2,0,46.1098221191029,NA,2.004859125,13.25,94.66,462.481438106584,1378.69205104706,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,0.666666666666667,0,0.272727272727273,0.333333333333333,0.333333333333333,-0.733862698078156,-0.629360496997833,-1.36266982555389,-0.89974582195282,-1.46339738368988,-1.24322414398193,NA,NA,0.22222222,NA,"personal",0,1,0,0,0,0.454637850958653,0.293667689064046,0.312323938626199,0.261938345620141,0.222138313716521,41,"HTI",-1.008,9.481,55.246,0.87,26.329,11.459,27.337,NA,NA,NA,NA,21.1706666666667,27.3369425109564,78.3,0.42907965970611,2.5676720804331,1.55158546017015,0.966988914668729,6.28850219128642,NA,0,1.96738850219129,0,1,NA,NA,NA,NA,1,3,1,0,"1","1",1,"1",0.347830178332676,0,3,2,3,1,4,0.54985754985755,0.87951809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8845054449086,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",21.17066667,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1.036e+09,"Haiti","HTI",0,2.592592593,2.7e+08,0,18.98734177,1.58e+08,"Haiti","HTI",9.602390693,31.80455684,43.01963934,"Haiti",52,"Haiti",0.457991523,"Haiti",0.723976635
"9",41,2001,677,"HTI",773,"HTI","Haiti",3596443004.56165,-1.04437489248794,-2,1,48.5029171528588,NA,2.004859125,4.94,99.6,413.737737605203,1372.37007922337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17592593,NA,"personal",0,1,0,0,0,0.433822724232763,0.275555063304699,0.300044769222409,0.252996243008194,0.214214132560577,41,"HTI",-2.047,9.757,49.511,-1.044,23.809,16.492,25.855,NA,NA,NA,NA,24.4290833333333,25.855309218203,78.3,0.394959159859977,2.71761960326721,1.32746791131855,0.773232205367561,5.98768961493582,NA,0,2.06872812135356,0,3,NA,NA,NA,NA,1,3,1,0,"1","1",1,"1",0.147623349249365,0,3,2,3,1,4,0.14021164021164,0.87951809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5376681280935,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",24.42908333,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1.013e+09,"Haiti","HTI",0,1.984520738,251950000,0,14.63414634,1.23e+08,"Haiti","HTI",9.984366978,30.26553676,44.97221272,"Haiti",52,"Haiti",0.44511401,"Haiti",0.728807769
"10",41,2002,739,"HTI",774,"HTI","Haiti",3472191962.42287,-0.251464338937708,-2,2,48.1282171268133,NA,2.004859125,5.7,105.3,393.016060861473,1367.56725535245,NA,NA,NA,NA,NA,NA,NA,0.291666666666667,0.621212121212121,0,0.363636363636364,0.333333333333333,0.166666666666667,-1.18077600002289,-1.2563169002533,-1.54502558708191,-1.02236020565033,-1.76775050163269,-1.68548500537872,NA,NA,0.16666667,22,"personal",0,1,0,0,0,0.442251394324412,0.272343615716218,0.304801291891137,0.25640335780583,0.213541116924629,41,"HTI",-0.86,11.215,54.279,-0.251,24.207,9.345,25.067,NA,NA,NA,NA,29.2504833333333,25.0670013187561,78.3,0.519674990428383,3.13895860807419,1.28757391415323,0.641191985366061,6.87065554941081,NA,0,2.20189730718509,0,3,NA,NA,NA,NA,1,3,1,0,"1","1",1,"1",0.147623349249365,0,3,2,3,1,4,0.14021164021164,0.87951809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1492249111219,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",29.25048333,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1.13e+09,"Haiti","HTI",0,1.853919145,250820000,0,13.4327162,124770000,"Haiti","HTI",10.25441358,30.75155347,43.27732782,"Haiti",44,"Haiti",0.479287252,"Haiti",0.702507447
"11",41,2003,801,"HTI",775,"HTI","Haiti",2960306120.93557,0.363800348529125,-2,3,63.7527346816079,NA,2.004859125,13.8,119.1,329.782094609998,1377.79477426808,NA,NA,NA,NA,NA,NA,NA,0.291666666666667,0.587121212121212,0,0.363636363636364,0.333333333333333,0.166666666666667,-1.20058274269104,-1.31510102748871,-1.52162623405457,-1.02971470355988,-1.7945910692215,-1.72224926948547,NA,NA,0.16666667,15,"personal",0,1,0,0,0,0.438773172859144,0.272123517550156,0.305704882624899,0.254920039817302,0.215201121128056,41,"HTI",-1.502,11.105,61.97,0.364,29.192,26.734,30.694,NA,NA,NA,NA,42.3667583333333,30.716110823494,78.4,0.560179695719701,3.3358940530069,1.33945957681324,0.779279881093539,7.36471049950734,NA,0,2.31216286177124,0,3,NA,NA,NA,NA,1,3,1,0,"1","1",1,"1",0.147623349249365,0,3,2,3,1,4,0.14021164021164,0.87951809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7641678139129,NA,50.4300003051758,10.4099998474121,39.1599998474121,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",42.36675833,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1187810000,"Haiti","HTI",0,1.532551557,247300000,0,16.17401982,114010000,"Haiti","HTI",10.10467551,35.94540857,43.24332729,"Haiti",48,"Haiti",0.538422826,"Haiti",0.728537578
"12",41,2004,864,"HTI",776,"HTI","Haiti",3537720277.49988,-3.52288816597586,0,0,58.1200538511401,NA,2.004859125,5.9,125,387.942891069774,1344.44591879811,NA,NA,NA,NA,NA,NA,NA,0,0.583333333333333,0,0.409090909090909,0.416666666666667,0.416666666666667,-1.33551788330078,-1.98613858222961,-1.65942013263702,-1.35327291488647,-1.716059923172,-1.47425651550293,NA,NA,0.2037037,15,"personal",0,1,0,0,0,0.254973923983022,0.106437808392011,0.218675152627477,0.165953021936128,0.130931761920541,41,"HTI",-1.589,12.655,49.897,-3.523,25.754,28.316,27.343,NA,NA,NA,NA,38.3520333333333,27.3429875985668,78.2,0.82944289713435,3.34069393889748,1.55288595097837,0.723443053844017,7.27544573215469,NA,0,2.5127682762649,0,3,NA,NA,NA,NA,1,NA,NA,0,".e",".e",NA,".e",0,0,NA,NA,NA,NA,NA,0.14021164021164,0.87951809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4185285897163,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",38.35203333,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1.306e+09,"Haiti","HTI",1.455703739,10.18694927,335920000,0,16.43730151,103910000,"Haiti","HTI",4.590892248,27.3968371,62.75014517,"Haiti",44,"Haiti",0.595358587,"Haiti",0.713762606
"13",41,2005,928,"HTI",777,"HTI","Haiti",4310358095.62898,1.80501122760435,3,0,56.9797958758592,NA,2.004859125,26,150.46,465.310386508996,1390.75778198307,NA,NA,NA,NA,NA,NA,NA,0,0.571969696969697,0,0.318181818181818,0.333333333333333,0.25,-1.2315981388092,-1.80907821655273,-1.33453226089478,-1.21061611175537,-1.63893783092499,-1.37346363067627,NA,40.4,0.23148148,18,NA,0,0,0,0,0,0.24421032637469,0.094307068944878,0.191809553166477,0.161740995204528,0.122022533390828,41,"HTI",0.708,14.636,47.159,1.805,28.126,16.762,27.418,NA,NA,NA,4.5,40.44855,27.4180974201803,78.1,0.865057874847502,3.14482101943048,1.82562561371143,0.960567738863927,7.79220400511798,NA,0,2.64111643407623,0,1,NA,NA,NA,NA,NA,NA,NA,0,".e",".e",NA,".e",0,0,NA,NA,NA,NA,NA,NA,0.87951809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.128386770974,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",40.44855,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1453740000,"Haiti","HTI",1.098276842,47.26188222,528100000,0,14.7330045,93260000,"Haiti","HTI",15.29575434,34.81084113,41.4049739,"Haiti",59,"Haiti",0.55328922,"Haiti",0.769061
"14",41,2006,996,"HTI",778,"HTI","Haiti",4756204069.61876,2.24922160032366,5,0,59.5176982621311,NA,2.004859125,160.6,311.6,505.470620633981,1442.97690088652,6,7,6,"C",7,7,7,0,0.640151515151515,0,0.318181818181818,0.25,0.166666666666667,-0.712554454803467,-1.39361226558685,-1.27849841117859,-0.85383003950119,-1.40526688098907,-1.31119525432587,NA,40.4,0.18287037,18,NA,0,0,0,0,0,0.412489748882216,0.216148052882003,0.272120662201567,0.239473867530561,0.184149779714784,41,"HTI",-1.45,15.269,39.114,2.249,27.901,14.21,29.351,NA,NA,NA,NA,40.4085166666667,29.3510129959724,78,0.905802027006463,3.63806064787103,1.72713530623218,0.82133327922572,8.56969736935548,NA,0,3.41983788006371,0,1,NA,NA,NA,NA,NA,1,6,0,".e",".e",NA,".e",0.150854833970026,0,3,3,6,2,4,NA,0.24242425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9602220808936,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",40.40851667,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1619030000,"Haiti","HTI",1.098748019,37.04400216,574290000,0,9.754174729,139530000,"Haiti","HTI",11.91326898,33.84252356,40.23918793,"Haiti",55,"Haiti",0.55503242,"Haiti",0.763692103
"15",41,2007,1065,"HTI",779,"HTI","Haiti",5885325589.97642,3.34327901461251,5,1,53.9375766662124,NA,2.004859125,74.5,362.24,615.820230827879,1507.28906946513,6,7,6,"C",6,6,7,0.208333333333333,0.71969696969697,0,0.318181818181818,0.333333333333333,0.166666666666667,-0.612985610961914,-1.31848096847534,-1.3042072057724,-0.82511842250824,-1.34405195713043,-1.27990794181824,NA,40.4,0.14583334,16,NA,0,0,0,0,0,0.514105781029448,0.311189825296322,0.31150824295451,0.285370882296538,0.222826649075755,41,"HTI",-1.451,18.07,34.513,3.343,29.03,8.958,30.481,NA,NA,NA,6,36.8614166666667,30.4811230748262,78,NA,3.92008541183954,1.98137294988869,NA,8.77106901094907,NA,0,3.1457453091636,0,5,NA,NA,NA,NA,NA,1,6,0,".a",".a",1,".a",0.673868878794987,0,3,3,6,2,4,0.793103448275862,0.24242425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8926720042115,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",36.86141667,NA,"Haiti","HTI",NA,NA,NA,NA,NA,1681510000,"Haiti","HTI",1.432962202,5.06421869,491290000,0,6.338479751,202730000,"Haiti","HTI",12.53354586,36.96587652,40.9522636,"Haiti",61,"Haiti",0.521987422,"Haiti",0.752104485
"16",41,2008,1134,"HTI",780,"HTI","Haiti",6548530572.35291,0.843944329286344,5,2,56.3043218005507,NA,2.004859125,29.8,391.68,674.756414674589,1526.16950942459,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,0.640151515151515,0,0.318181818181818,0.25,0.166666666666667,-0.587012767791748,-1.38509511947632,-1.2934091091156,-0.764248549938202,-1.27686011791229,-1.20673167705536,NA,40.4,0.15046296,14,NA,0,0,0,0,0,0.514676204454981,0.312427587150893,0.312968790360044,0.282989239215969,0.222177291218257,41,"HTI",-3.128,18.036,38.005,0.844,25.717,14.381,28.844,NA,NA,NA,NA,39.1075916666667,28.8443273873658,77.8,NA,3.78738177900156,2.03958657568139,NA,8.60477273634223,NA,0,3.15946366574883,0,5,NA,NA,NA,NA,NA,1,6,0,".a",".a",1,".a",0.673868878794987,0,3,3,6,2,4,0.793103448275862,0.24242425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8653770588786,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",39.10759167,NA,"Haiti","HTI",NA,NA,NA,NA,NA,2315480000,"Haiti","HTI",1.161689638,7.362162702,592189667.1,0,3.412560696,372577772.6,"Haiti","HTI",9.537739215,49.59626282,24.16869979,"Haiti",58,"Haiti",0.509630881,"Haiti",0.742935101
"17",41,2009,1203,"HTI",781,"HTI","Haiti",6584649419.28348,3.08324768756422,5,3,58.2843064058534,NA,2.004859125,55.47,447.1,668.297604584601,1561.3874087187,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,0.662878787878788,0,0.318181818181818,0.25,0.166666666666667,-0.657142877578735,-0.956407368183136,-1.49006354808807,-0.931318461894989,-1.31944501399994,-1.08796501159668,NA,40.4,0.1388889,18,NA,0,0,0,0,0,0.513847352171576,0.322632359180065,0.315811506883599,0.283972117759142,0.224636011913966,41,"HTI",-1.855,20.343,27.778,3.083,25.637,3.429,27.493,NA,NA,NA,6.5,41.1976083333333,27.4925339704345,77.9,NA,4.13812154696133,2.03415708526206,NA,9.65223234284008,NA,0,3.36456622368225,0,5,NA,NA,NA,NA,NA,1,6,0,".a",".a",1,".a",0.673868878794987,0,3,3,6,2,4,0.793103448275862,0.24242425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7865333532963,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",41.19760833,NA,"Haiti","HTI",NA,NA,NA,NA,NA,2123850000,"Haiti","HTI",0.964482378,7.504074182,633298345,0,2.999684651,428610083.9,"Haiti","HTI",10.69806111,50.05136837,20.77867657,"Haiti",61,"Haiti",0.517905265,"Haiti",0.74692193
"18",41,2010,1274,"HTI",782,"HTI","Haiti",6622541528.56888,-5.49779233727389,0,0,80.091177440139,NA,2.004859125,178,624.84,662.279518162433,1471.64864918954,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,0.617424242424242,0,0.272727272727273,0.25,0.166666666666667,-0.711512923240662,-0.940315425395966,-1.62920343875885,-1.02882242202759,-1.37032675743103,-1.1871634721756,NA,40.4,0.1388889,22,NA,0,0,0,0,0,0.50771056958058,0.272382784398901,0.316053615739782,0.28171388104034,0.221406163599543,41,"HTI",-1.539,22.685,17.341,-5.498,23.869,4.136,25.407,NA,NA,NA,NA,39.7974,25.407189307441,81.5,NA,3.72033174503281,2.24437352033324,NA,9.53501003925799,NA,0,4.30564296203063,0,5,NA,NA,NA,NA,NA,NA,NA,0,".a",".a",1,".a",0,0,NA,NA,NA,NA,NA,0.68735632183908,0.24242425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6174066616055,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"HTI","Haiti","HTI",39.7974,NA,"Haiti","HTI",NA,NA,NA,NA,NA,3146100000,"Haiti","HTI",0.042931174,9.933418132,731188298.1,0,4.725548446,402210408.5,"Haiti","HTI",4.586115219,43.58609934,17.99133668,"Haiti",61,"Haiti",0.524681295,"Haiti",0.748069795
