Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.783208333,5.323391667,5.514591667,5.761958333,8.618742667,8.351416667,8.314175,8.289816667,8.278958333,8.27825,8.278504167,8.277068333,8.2769575,8.277036667,8.276800833,8.194316667,7.973438333,7.6075325,6.948655,6.831416052,6.770269029,6.461461327,6.312332827,6.195758346,6.143434094,6.227488673,6.644477829,6.758755086
Colombia,COL,Real effective exchange rate index (2010 = 100),PX.REX.REER,67.70024585,67.39262934,67.66421334,72.94699516,88.44133758,91.76569359,97.24892138,103.4133189,97.08245019,88.0966694,79.79501741,77.30423809,77.12484206,67.58271703,73.90385641,83.35187565,81.75956267,91.01545412,94.7830214,90.62804517,100,102.1367063,106.9020543,103.657421,96.21093971,75.21428971,67.8103241,65.07409673
Colombia,COL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,502.25925,633.0451667,759.282,863.0646833,844.83589,912.826415,1036.686417,1140.962942,1426.037458,1756.230848,2087.903842,2299.633156,2504.241331,2877.652458,2628.612903,2320.834177,2361.139408,2078.291837,1967.711309,2158.255903,1898.569636,1848.13947,1796.895912,1868.785327,2001.781048,2741.880855,3054.121673,2951.327402
Comoros,COM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.2624808,282.1045183,264.6895578,283.16018,416.398821,374.3570933,383.6599915,437.7470875,442.4588359,461.7745836,533.9824772,549.7791597,522.7414183,435.9004569,396.2138083,395.6013082,392.1677815,359.4502696,335.8541123,354.139898,371.4579549,353.8997654,382.8955465,370.5302164,,,,
"Congo, Dem. Rep.",COD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,253.6675404,342.7407087,308.1902731,239.3922774,236.6085149,225.7190361,241.2517337,372.1779453,516.4632012,348.4239115,174.1072528,143.58061,137.8843561,135.1828456,148.9347634,144.8358421,144.6375481,141.8813412,100,105.6653158,117.5482282,116.9132729,117.7967702,134.7172444,128.5617297,103.6257521
"Congo, Dem. Rep.",COD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.39475E-09,5.19457E-08,2.15136E-06,2.51442E-05,0.011941192,0.070244717,0.501849175,1.3134476,1.606659883,4.018333332,21.81833333,206.6174999,346.4849999,405.1781832,399.4757917,473.9080083,468.278825,516.7498917,559.2925083,809.7858333,905.9134583,919.4913,919.7550167,919.5659074,925.2262825,925.9849613,1010.302757,1464.417932
"Congo, Rep.",COG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704,582.0945501
Costa Rica,CRI,Real effective exchange rate index (2010 = 100),PX.REX.REER,84.11346681,77.81775754,82.32378238,84.91329068,84.25965715,85.92449777,86.11480062,87.20403656,89.04585328,86.82742389,88.68480301,92.24216745,90.11141245,84.28150458,81.62846105,82.07412694,82.70579722,84.03035788,87.29762743,88.93911435,100,102.3621543,107.7665814,112.6102665,108.3732197,118.6431398,117.0406934,111.5376481
Costa Rica,CRI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,91.57929167,122.4324167,134.5063333,142.1716667,157.0666667,179.7291667,207.6891667,232.5975,257.2291667,285.6846948,308.1866667,328.8708333,359.8175269,398.6622222,437.935,477.7867415,511.3018179,516.6173902,526.2355134,573.2879567,525.8292007,505.6642399,502.901462,499.7668326,538.3172003,534.56577,544.7393672,567.5130903
Cote d'Ivoire,CIV,Real effective exchange rate index (2010 = 100),PX.REX.REER,126.4611405,121.6433947,126.9616902,124.6358993,77.14630883,88.70201958,88.80840512,86.90163329,92.79892043,91.83757017,86.86229873,89.96300068,93.51769509,100.039135,101.3758333,100.7867239,99.94242553,101.9030225,106.7611717,106.3651847,100,102.0114763,97.97569272,102.3580259,103.3885656,99.02471436,99.25125329,99.17297366
Cote d'Ivoire,CIV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704,582.0945501
Croatia,HRV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,89.04413319,91.02088336,86.67794005,86.33412173,89.60889869,90.55622225,91.07564947,92.84564831,94.3209489,96.28860056,97.035673,101.4948613,102.5830572,100,97.88724483,96.09073829,97.42663217,96.40466994,93.52659181,93.6897053,94.96288769
Croatia,HRV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,0.26329825,3.579148917,5.998011417,5.230756083,5.434161167,6.160582583,6.363285667,7.111742833,8.277666417,8.341541,7.8716825,6.704968833,6.034340667,5.949236917,5.83779325,5.364535667,4.93503975,5.283946417,5.498010583,5.34386975,5.850291833,5.704880167,5.748165417,6.85830375,6.805990167,6.623831
Cuba,CUB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,1.79,1.79,1.79,1.79,1.79,1.79,1.79
Cyprus,CYP,Real effective exchange rate index (2010 = 100),PX.REX.REER,83.53444069,83.22845305,85.8630872,85.63041568,87.81984159,88.86794206,88.22353411,86.81116239,90.0976925,88.37964535,85.9751201,86.88518444,89.60144187,95.87176359,97.70220795,97.52790666,97.36456649,97.31522091,102.6069122,105.62175,100,100.7824101,97.69572489,98.12335101,95.85688133,89.82516165,89.9384325,90.51693634
Cyprus,CYP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.458079917,0.4644285,0.449548583,0.497405167,0.492191,0.452420167,0.46631125,0.513897333,0.517825583,0.54294775,0.622409117,0.643107026,0.61065999,0.517443262,0.468600552,0.464070507,0.458915947,0.426125,,,,,,,,,,
Czech Republic,CZE,Real effective exchange rate index (2010 = 100),PX.REX.REER,45.85948904,41.98288742,43.92617847,50.87774821,53.81985304,55.54790938,59.13776015,60.05684759,65.49667921,64.38023796,65.41876582,69.51417597,77.57020096,76.17603002,77.07118008,81.60095977,86.16003931,88.856388,102.6054711,98.26427539,100,102.1746936,99.13187598,97.20616821,91.48472391,90.06545743,91.97296966,95.87028835
Czech Republic,CZE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,29.15283333,28.78508333,26.54066667,27.14491667,31.69841667,32.28116667,34.56925,38.59841667,38.03532833,32.73851833,28.209,25.69975,23.95741667,22.59558333,20.29366667,17.07166667,19.063,19.09825,17.69591667,19.5775,19.57058333,20.7575,24.59875,24.43991667,23.37633333
Denmark,DNK,Real effective exchange rate index (2010 = 100),PX.REX.REER,95.48679557,91.74995476,92.66179868,92.71724679,92.66851989,96.65237147,95.72916611,92.69943095,94.29215243,93.93874931,90.11227418,91.07293102,92.92735919,97.69180316,98.73300105,97.84792298,97.65791026,98.74670065,100.7086089,103.3859289,100,99.5001594,97.19667938,98.28565866,98.85495581,95.49606946,96.59667294,97.29122929
Denmark,DNK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,6.602893466
Djibouti,DJI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.7208333,177.72,177.72,177.72
Dominica,DMA,Real effective exchange rate index (2010 = 100),PX.REX.REER,116.0665107,117.7775767,118.824994,121.6309142,117.7266044,110.9909109,110.2764402,110.752146,111.3963976,110.6920627,111.3620721,112.8654765,111.3168379,108.8483879,105.4596133,101.8999796,100.0273111,97.07987431,98.168265,102.7905442,100,94.47638179,94.78900628,94.23748767,93.00337021,97.33272274,97.74098439,94.71070567
Dominica,DMA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Dominican Republic,DOM,Real effective exchange rate index (2010 = 100),PX.REX.REER,81.91866921,82.64231934,83.22599269,86.76889303,87.32794214,90.67008039,93.10266268,97.54708623,95.70935121,94.77374595,98.89883535,103.3345223,97.13482776,71.86895305,77.33864703,103.5859718,97.86690246,99.49960114,100.1518684,99.64122683,100,100.9317572,101.1075748,98.60266951,96.55239666,98.74564285,97.81652068,95.54934618
Dominican Republic,DOM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.5253,12.692425,12.77418333,12.67578333,13.16014167,13.59735,13.77458333,14.265475,15.26659167,16.03308333,16.41501667,16.95161667,18.609825,30.83070833,42.09883017,30.51063789,33.25369246,33.31186194,34.86610163,36.11405222,37.30657899,38.23155875,39.33565636,41.80814392,43.5559627,45.05169769,46.07797961,47.58415383
Ecuador,ECU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,767.7508333,1046.249333,1533.961667,1919.105,2196.728333,2564.494167,3189.474167,3998.266667,5446.5729,11786.80167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Egypt, Arab Rep.",EGY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.55,3.138008333,3.321748333,3.3525175,3.385133333,3.392208333,3.391483333,3.38875,3.388,3.39525,3.47205,3.973,4.499666667,5.850875,6.196241667,5.778833333,5.733166667,5.635433333,5.4325,5.544553309,5.621942918,5.932827652,6.056058333,6.870325,7.077608561,7.691258333,10.02540079,17.78253352
El Salvador,SLV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.848333333,8.016666667,8.360833333,8.702508333,8.72875,8.754583333,8.755,8.75625,8.755,8.755,8.755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,Real effective exchange rate index (2010 = 100),PX.REX.REER,80.79461703,74.3297869,71.18297608,74.81159583,53.77529633,64.07422503,64.07887806,59.22186404,63.02324738,60.17970775,55.95055238,58.8605379,64.37240049,75.39200591,80.67866979,85.46640002,86.81797508,91.1390267,97.20063511,101.2277837,100,103.6307745,99.75691551,103.9626537,106.8090796,98.39003957,100.0007507,100.4716962
Equatorial Guinea,GNQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704,582.0945501
Eritrea,ERI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.071825068,2.071825068,2.804970895,5.004408376,5.469818355,6.163762983,6.357275114,6.758821784,7.361930417,8.152633333,9.625,11.30945208,13.95819417,13.87789058,13.7875,15.36791667,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375
Estonia,EST,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,13.22275,12.99125,11.46475,12.038,13.88175,14.07466667,14.67758333,16.96863667,17.47807153,16.61179167,13.8564114,12.59556359,12.58378659,12.46548376,11.433853,10.69444309,11.25743089,11.80684823,,,,,,,
Eswatini,SWZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557,12.75893088,14.70961089,13.33378146
Ethiopia,ETH,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.07,2.07,2.8025,5,5.465,6.158333333,6.351675,6.709341667,7.115908333,7.94225,8.217258333,8.457491667,8.56775,8.599683333,8.635583333,8.666441667,8.698615833,8.96595,9.599741667,11.77759967,14.40958981,16.89922576,17.70476138,18.62662896,19.58578991,20.57684875,21.73154722,
Faroe Islands,FRO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,
Fiji,FJI,Real effective exchange rate index (2010 = 100),PX.REX.REER,116.6051496,119.9166941,120.1986975,124.398727,124.7519582,122.4590998,122.8878933,126.7402131,107.9190009,108.0680008,104.7249064,106.075304,106.3165776,113.6939169,116.0151713,116.2133937,113.6620793,115.7070142,118.8288769,104.7807764,100,103.4133744,106.6167082,107.6518142,106.6526216,110.5869366,114.8676621,116.532969
Fiji,FJI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.480908333,1.4755575,1.502990833,1.541775,1.464125,1.406333333,1.4033,1.443675,1.986816667,1.969625,2.128625,2.276633333,2.186691667,1.8956,1.73295,1.690966667,1.731183333,1.610283333,1.593708333,1.955708333,1.918308333,1.793194258,1.789893922,1.841387986,1.887349723,2.097623233,2.094683036,2.066883333
Finland,FIN,Real effective exchange rate index (2010 = 100),PX.REX.REER,137.824538,131.1641,113.8340237,96.85568828,103.1649309,112.3547662,107.3718167,102.6428431,103.2228303,102.3350094,97.13098133,97.78415538,99.17291579,104.0541364,104.2189736,101.7033194,100.6122484,102.4456922,104.773958,105.6528366,100,100.063661,97.21792418,99.36673982,100.763685,96.83005753,97.90375294,97.57896561
Finland,FIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.823505,4.043979167,4.47944,5.712291667,5.2235125,4.366666667,4.59355,5.191435,5.344065833,,,,,,,,,,,,,,,,,,,
France,FRA,Real effective exchange rate index (2010 = 100),PX.REX.REER,105.2893205,101.3419531,102.7965643,103.8399268,103.6353202,106.4829026,106.0194533,100.9063307,101.2860613,98.36759717,93.18164021,92.91116876,94.4492765,99.64778459,101.5855691,101.1130134,100.7953155,101.6705173,103.0807729,103.0100949,100,99.4796237,96.50026959,97.82092415,97.37321845,92.69267721,93.52545079,94.36671377
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.445275,5.642116667,5.293815833,5.66323,5.552045,4.9914825,5.1155225,5.836691667,5.899515667,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,99.004901,102.5838368,96.25110072,102.9677152,100.9461718,90.75413652,93.00940699,106.1215605,107.2638139,112.0079885,129.5227266,133.3543681,126.7960967,105.7319634,96.10557457,95.9570066,95.12417078,87.18821496,81.46473384,85.90013186,90.1007977,85.84188532,92.87509856,89.87576554,89.94397015,107.5964967,107.8800487,105.8946428
Gabon,GAB,Real effective exchange rate index (2010 = 100),PX.REX.REER,207.2109111,161.3643615,145.6808702,141.2307114,95.34087373,105.3971766,104.1656162,102.4402374,103.2183728,98.42008111,92.81906919,92.95436862,92.85493629,97.38259702,97.52625035,98.59525712,95.14063448,99.73004321,103.2496157,103.8850944,100,98.63112409,96.5371002,98.34703146,102.7622102,98.88184651,100.5615354,102.3934892
Gabon,GAB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704,582.0945501
"Gambia, The",GMB,Real effective exchange rate index (2010 = 100),PX.REX.REER,201.5764448,193.6208621,195.349943,208.7256299,197.7534128,191.7874528,188.4857521,194.5300439,193.4289399,188.7738427,180.8823797,156.4577766,129.8103783,93.97980625,93.02320255,98.87390574,98.36499637,107.3135632,113.6689151,102.979442,100,92.47631127,90.19074919,83.49935606,76.23129902,76.13314058,91.24384416,92.7336804
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.878992181,8.73314084,8.895714913,9.114419472,9.58177096,9.544264819,9.79717347,10.20016667,10.6431,11.39509167,12.7876251,15.68715833,19.917825,28.53050833,30.03008333,28.57543333,28.065725,24.87343333,22.19235,26.6443612,28.01195366,29.46152006,32.07713389,35.95758683,41.73296165,42.50620809,43.88463359,46.60752712
Georgia,GEO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,31.59000274,70.53331263,89.06427548,92.93472185,90.66048141,77.57103375,84.3959353,84.40481998,81.8827383,77.33454693,82.60736111,87.23223689,92.49377435,95.89892885,110.1946383,104.6860518,100,109.3254086,111.3603842,107.7610804,107.0512534,99.86292821,100.0370146,98.4402729
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,1.2628,1.2975,1.389816667,2.024516667,1.976166667,2.073016667,2.195675,2.14565,1.91665,1.812675,1.780433333,1.670491667,1.490791667,1.670487097,1.782341667,1.68649543,1.651258333,1.66335,1.765666667,2.269341667,2.366725,2.509541667
Germany,DEU,Real effective exchange rate index (2010 = 100),PX.REX.REER,103.9472887,102.1414489,106.9624452,111.1454298,111.9248138,116.9694068,112.7674557,106.4101451,106.6006666,103.2788809,96.33737623,96.34749069,97.35307072,102.6201976,104.3817581,102.6493627,101.9567842,103.903916,104.508639,105.0236771,100,99.21693187,95.75260788,98.27215515,98.83535099,93.6667792,94.82854881,96.13013504
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.615733333,1.659541667,1.56165,1.653320833,1.622794167,1.4331325,1.504774167,1.734055833,1.7596676,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Real effective exchange rate index (2010 = 100),PX.REX.REER,159.1007739,161.7008632,142.6269707,124.4441506,100.789162,116.7407113,126.6165183,134.6958977,143.8855882,141.8430365,93.28724197,94.36207191,93.9972041,94.45120679,93.41697431,102.1635953,107.6701723,107.0302717,101.968216,93.64506875,100,95.05420566,87.42278789,88.03344552,68.31361589,69.34684347,79.04783936,77.66846238
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.032615622,0.036763307,0.043685167,0.064871188,0.095568239,0.119913873,0.163547168,0.204796278,0.231165901,0.266642972,0.544919176,0.716305158,0.792417084,0.866764327,0.899494854,0.90627897,0.916451773,0.935247846,1.057858333,1.4088,1.431025,1.51185,1.795816667,1.95405,2.899775,3.668025,3.9098,4.350633333
Gibraltar,GIB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibraltar,GIB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.563177167,0.567015333,0.569774167,0.666756553,0.653426604,0.63366812,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,
Greece,GRC,Real effective exchange rate index (2010 = 100),PX.REX.REER,79.48723543,80.34126502,82.70073674,83.24062464,84.28948491,87.03093825,90.87907244,90.61507931,88.05521617,88.06345125,82.06240559,83.04410571,85.58158935,91.29204675,93.15085889,93.58595541,94.42938618,96.08484936,98.86613067,100.0479748,100,100.7137205,97.66227206,96.90866922,94.91063149,89.68779946,89.50569663,90.39628488
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,158.5139167,182.2664167,190.62425,229.2498433,242.6028175,231.6627358,240.7115425,273.0578533,295.529105,305.6466042,365.3985608,,,,,,,,,,,,,,,,,
Greenland,GRL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,
Grenada,GRD,Real effective exchange rate index (2010 = 100),PX.REX.REER,104.3439335,103.1300151,102.1676227,107.6812591,107.7203036,104.1950049,104.7058347,105.7601298,106.4270313,107.2499478,109.8172236,110.4311265,108.6016118,104.215518,100.8230324,101.3961083,102.0687593,99.96515165,101.0536828,100.8516981,100,97.92788047,97.9771887,98.25889581,94.81524247,97.23741728,96.9948962,92.9444052
Grenada,GRD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Guam,GUM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.485758333,5.02888,5.17063,5.6353625,5.751200833,5.8103425,6.0495125,6.065269167,6.394653333,7.38561,7.763159167,7.8585925,7.821645,7.940846667,7.946495833,7.633944167,7.602630833,7.673304167,7.560028333,8.161555417,8.057770833,7.785418333,7.833605417,7.85681375,7.732233333,7.654815,7.599937083,7.34793875
Guinea,GIN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,660.1666667,753.8580833,902.0013333,955.4903333,976.6364167,991.4115,1004.016583,1095.3255,1236.83175,1387.401333,1746.869917,1950.558333,1975.84375,1984.93125,2243.93125,3644.333333,5148.75,4197.752004,4601.691004,4801.083238,5726.071021,6658.031258,6985.829026,6907.87807,7014.118777,7485.516742,8959.716125,
Guinea-Bissau,GNB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529,591.4495075,593.0081704,582.0945501
Guyana,GUY,Real effective exchange rate index (2010 = 100),PX.REX.REER,153.7812004,130.675034,143.3782349,155.82579,89.4391041,91.09889582,97.73003851,100.502768,99.52895474,89.64019143,94.01040479,94.24371317,95.29449987,92.05930955,88.10049078,90.2322577,92.35207977,95.04924778,95.36933085,101.0803764,100,97.78512729,100.9559514,101.181124,101.0357221,110.0399182,111.656294,110.5094296
Guyana,GUY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,39.53333333,111.8106667,125.0025,126.7304417,138.2902408,141.9891667,140.375,142.4008333,150.5191667,177.995,182.43,187.3208333,190.665,193.8783333,198.3075,199.875,200.1883333,202.3466667,203.6333333,203.95,203.6358333,204.0175,204.3583333,205.3941667,206.4491667,206.5,206.5,206.5
Haiti,HTI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5,6.034166667,9.801666667,12.8225,15.04,15.10973333,15.70115,16.6545,16.76566667,16.93789167,21.17066667,24.42908333,29.25048333,42.36675833,38.35203333,40.44855,40.40851667,36.86141667,39.10759167,41.19760833,39.7974,40.52282194,41.94972295,43.46278333,45.21598089,50.70642667,63.33581837,
Honduras,HND,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.111983333,5.316666667,5.497916667,6.471583333,8.4087575,9.470986667,11.7053025,13.00347417,13.385015,14.21316833,14.840625,15.476825,16.43705833,17.35249167,18.209725,18.83234167,18.89520833,18.8951,18.90375833,18.8951,18.8951,18.91714167,19.50224951,20.35377917,20.98715833,21.945175,22.835025,23.48708541
"Hong Kong SAR, China",HKG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
