Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Andorra,AND,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,0.656790002,0.598209658,0.533134155,0.523752383,0.560631006,0.486614207,0.460160747,0.410605322,0.414015704,0.400673169,,0.370903261,0.396383624,0.421743,0.421147154,0.382151882,0.404421451,0.390304119,0.404553317,0.439478297,,,
Angola,AGO,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1578000000,1347000000,1988000000,1463000000,1454000000,1468000000,2040000000,2597000000,2079000000,3109000000,3040000000,3179000000,3760000000,5480000000,5832000000,8353000000,8777600000,13661000000,20982000000,22659900000,16666870000,20228400000,23716900000,26330987036,28580270906,20692537055,12538200000,19495238874
Angola,AGO,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,0.616646574,,1.513719946,0.705005695,0.71601793,0.931101783,0.713559383,0.654004401,0.623926185,,
Angola,AGO,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,81.25456269,,69.30877914,65.66729798,67.60170832,73.6090112,72.56139178,63.04059347,67.48269473,,
Angola,AGO,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,1.259203159,,14.59809078,17.15734964,11.65937989,3.978354902,7.763156733,5.73506127,1.513633301,,
Angola,AGO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,16.01422132,,13.50316169,15.23143638,18.59513476,20.06653697,17.75272262,16.97749693,15.68219871,,
Angola,AGO,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,0.685840185,,0.68303153,0.648022234,0.632824742,0.658597547,0.520684904,0.886548352,0.793310841,,
Antigua and Barbuda,ATG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,255000000,295000000,312000000,323000000,342000000,346000000,365000000,370000000,385000000,414000000,407000000,386000000,400000000,422415000,453937000,506000000,624181481.5,728256000,742741000,533867000,501230000,430444000,492347000,503069000,532352000,460429000,503430000,620000000
Antigua and Barbuda,ATG,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,0.641646522,0.760189228,,,,,0.327602171,0.685528696,0.633728909,,0.823864989,0.700381995,0.689425535,0.837361131,0.911406774,0.579931219,0.591256706,0.715994732,0.538704032
Antigua and Barbuda,ATG,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,,,64.20378696,58.72490596,,,,,45.78151048,45.88162009,70.56460527,,41.6410048,48.28544473,38.32491742,58.97116696,60.67169024,45.7439479,53.85539127,57.86006893,59.44256442
Antigua and Barbuda,ATG,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,10.49294101,16.321115,,,,,34.57504486,36.73483154,6.345926359,,0.518730189,0.510828277,0.621035456,0.87750708,1.045300276,29.77386425,16.59244448,15.147649,16.31477716
Antigua and Barbuda,ATG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,21.82404853,21.67188985,,,,,17.58647955,14.8513568,20.04429656,,17.60113546,21.34629962,23.91868942,37.3406377,35.58821188,22.54159321,27.05337828,22.99237716,17.60245202
Antigua and Barbuda,ATG,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,2.740624833,2.419438091,,,,,1.710499553,1.792446153,2.388747081,,1.151514141,1.168035722,1.209722795,1.855140747,1.673009369,1.345639438,1.891227269,1.753360178,1.339471064
Argentina,ARG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,4076000000,8275000000,14872000000,16784000000,21527000000,20122000000,23762000000,30450000000,31404000000,25508000000,25154000000,20320000000,8990000000,13834000000,22445200000,28688700000,34152000000,44706000000,57461700000,38785800000,56792500000,74319300000,67974200000,74441800000,65735000000,60205000000,55911000000,66899000000
Argentina,ARG,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.837361797,3.466975263,2.622108385,2.024544367,1.870892404,2.338388861,2.24667107,1.931333197,1.922489396,1.782707485,2.135395181,2.245804787,3.468078263,2.945905123,2.701227265,3.053620188,3.428062319,2.875212106,3.246127936,2.059770589,2.872061986,3.119860489,2.328784269,2.367601546,2.805179712,2.397196907,1.88403012,2.02693081
Argentina,ARG,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,77.72570285,82.45012014,86.5005094,88.11531836,88.3619617,85.96824933,87.27421396,87.89727127,88.8059899,88.7840268,86.98350003,86.24537166,83.89191716,86.07278965,86.88088189,86.67518387,86.99239288,85.48308898,83.35522614,85.81279217,84.72844856,79.85129025,80.23159713,77.39831507,75.8669008,82.0502737,84.61439288,83.88870153
