Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
American Samoa,ASM,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,64600000,117400000,95144000,89200000,150200000,113058000,225873000,138540000,121830000,152980000,267280000,202500000,206791017,201083912.5,322767646,176825253.6,1484233232,310711817.8,329450105.7,623201631,856877283.3,732259285.2,780010052,1315703839,1681346775,1256163318,710892137.5,
Angola,AGO,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,1287900000,1736900000,1853546000,1402000000,1425400000,1664979000,1738317000,2045640000,2395110000,2193480000,2270640000,3175780000,2765907584,2774308958,4284520156,6191176741,6860023952,11997403773,20451514007,18210381473,16027654938,22415039242,21176642729,21485147958,24259915672,16580693671,12122972128,
Angola,AGO,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,56.10319124,62.33600092,59.83655113,61.63858773,69.32362846,74.56568521,75.10269991,73.76126787,80.82134015,73.43080402,77.50722263,82.61812846,77.43608976,66.20595045,73.16526186,75.54760498,68.00540389,72.61754979,70.61245408,72.20215092,73.02087112,80.79718706,76.87119386,72.71435055,74.71747755,71.20644306,64.2039036,
Angola,AGO,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,26.05263158,46.62691652,36.45001261,49.63565022,68.49201065,58.96619434,53.44242118,58.12761657,47.27899532,58.99463982,80.76174798,79.67901235,74.02294801,67.9159622,74.13616574,39.87572062,93.59250053,22.21331187,9.121997983,9.165933168,11.09876746,8.114630179,6.68938508,4.356363757,3.992516263,5.425356827,7.798874012,
Angola,AGO,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,4.59752322,12.02044293,12.06802321,9.815022422,10.07656458,9.247465902,9.821005609,9.506279775,7.329885907,10.28238985,13.21086501,13.67407407,0,-0.15665102,0,0,0,0,0,,,,,,,,0,
Angola,AGO,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,2.644848203,2.813633485,2.775113215,2.358273894,2.544759366,2.693907851,2.798856595,2.831876577,2.825339964,2.777777778,2.777190572,2.932507919,4.62347168,6.013384757,5.448946312,1.932226344,6.128108505,4.736717057,9.951404704,4.250685496,6.785099472,2.206314917,1.429223765,4.368822386,2.081831451,3.436789351,5.245273739,
Antigua and Barbuda,ATG,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,308318518.5,311307407.4,329092592.6,373592592.6,391440740.7,348048148.1,364096296.3,402422222.2,424959259.3,427408444.4,405616403.7,392887037,388931020.7,412703493.3,470509827.8,454164445.2,462199451.5,510003991.9,547336958.5,499283321.9,466123480,469419105.9,470097680.7,452410221.9,922707015.9,958949497.5,944943767.1,
Antigua and Barbuda,ATG,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,103411111.1,106611111.1,120707407.4,123562963,127481481.5,140300000,152637037,160025925.9,165614814.8,170246877.8,146570444.4,159476666.7,163266666.7,174328675.6,181902351.5,218420741.5,249306959.6,271121409.3,270348619.6,217217127,214229741.1,203115837,197224244.1,212464254.1,387558483.7,388142848.2,423495429.9,
Antigua and Barbuda,ATG,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.89430894,28.85530658,31.07299561,28.73628679,29.35212086,31.77846414,33.46598078,36.81579374,36.40531353,29.8948366,29.78979644,26.81943486,26.32321583,26.92336454,25.665846,29.24083851,28.57063857,25.08157487,18.96075576,18.42484769,22.21553614,24.28729193,23.28941157,24.44999768,50.65523809,54.18115946,52.88726441,
